Factura,Fecha,FechaVencimiento,Cliente,Producto,Cantidad,Moneda,Total,Almacen,Vendedor,TotalUSD,Impuesto,ImpuestoUSD,Tipo de cambio,Ganacia,GananciaUSD
000066655,20190705.,20190805.,C001847,A000348,8.00,CRC,"3,999.76",1,-1,0,519.97,0,0,"-4,892.5700",0
000066667,20190705.,20190705.,C004412,A000348,20.00,CRC,"9,999.40",1,-1,0,"1,299.92",0,0,"-12,231.4400",0
000066703,20190705.,20190805.,C000506,A000348,25.00,CRC,"12,508.65",1,-1,0,"1,626.12",0,0,"-15,279.9000",0
000066704,20190705.,20190805.,C000519,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000066705,20190705.,20190705.,C002746,A000348,14.00,CRC,"6,999.58",1,-1,0,909.95,0,0,"-8,562.0100",0
000066720,20190705.,20190805.,C000163,A000348,10.00,CRC,"5,003.46",1,-1,0,650.45,0,0,"-6,111.9600",0
000066726,20190705.,20190805.,C001357,A000348,100.00,CRC,"50,034.60",1,-1,0,"6,504.50",0,0,"-61,119.5800",0
000066831,20190706.,20190806.,C004573,A000348,25.00,CRC,"12,508.65",1,-1,0,"1,626.12",0,0,"-15,279.9000",0
000066840,20190706.,20190706.,C004529,A000348,30.00,CRC,"53,608.50",1,-1,0,"6,969.10",0,0,"20,262.2400",0
000066889,20190708.,20190808.,C004271,A000348,20.00,CRC,"10,006.92",1,-1,0,"1,300.90",0,0,"-12,223.9200",0
000066890,20190708.,20190808.,C004379,A000348,6.00,CRC,"2,999.82",1,-1,0,389.98,0,0,"-3,669.4300",0
000066892,20190708.,20190908.,C004108,A000321,48.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000066903,20190708.,20190908.,C003691,A000321,60.00,CRC,"43,440.00",2,-1,0,"5,393.08",0,0,"12,199.7600",0
000066904,20190708.,20190908.,C003691,A000326,240.00,CRC,"209,760.00",2,-1,0,"26,041.70",0,0,"67,358.6900",0
000066905,20190708.,20190908.,C004108,A000341,30.00,CRC,"5,400.00",2,-1,0,0.00,0,0,"1,567.0700",0
000066907,20190708.,20190908.,C004108,A000321,96.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000066945,20190708.,20190708.,C004380,A000348,12.00,CRC,"5,999.64",1,-1,0,779.95,0,0,"-7,338.8600",0
000066970,20190708.,20190908.,C000361,A000309,2.00,CRC,"25,949.00",1,-1,0,"3,373.37",0,0,"10,779.5700",0
000066987,20190708.,20190908.,C004304,A000309,1.00,CRC,"12,974.50",1,-1,0,"1,686.69",0,0,"5,389.7900",0
000066987,20190708.,20190908.,C004304,A000314,2.00,CRC,"4,194.00",1,-1,0,545.22,0,0,"1,024.2900",0
000067048,20190708.,20190808.,C001216,A000344,20.00,CRC,"4,488.00",1,-1,0,0.00,0,0,"2,435.0800",0
000067048,20190708.,20190808.,C001216,A000345,15.00,CRC,"3,646.50",1,-1,0,0.00,0,0,"2,257.7700",0
000067068,20190708.,20190908.,C001275,A000348,100.00,CRC,"50,034.60",1,-1,0,"6,504.51",0,0,"-61,119.5800",0
000067083,20190708.,20190808.,C001598,A000348,50.00,CRC,"25,017.30",1,-1,0,"3,252.25",0,0,"-30,559.7900",0
000067092,20190708.,20190808.,C000519,A000348,24.00,CRC,"12,008.30",1,-1,0,"1,561.08",0,0,"-14,668.7000",0
000067135,20190708.,20190808.,C003834,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000067195,20190708.,20190708.,C003084,A000320,4.00,CRC,"5,038.00",1,-1,0,0.00,0,0,"2,228.4300",0
000067197,20190708.,20190808.,C003088,A000348,15.00,CRC,"7,505.19",1,-1,0,975.67,0,0,"-9,167.9400",0
000067204,20190708.,20190808.,C004520,A000348,8.00,CRC,"3,999.76",1,-1,0,519.97,0,0,"-4,892.5700",0
000067222,20190709.,20190709.,C004363,A000348,4.00,CRC,"1,999.88",1,-1,0,259.98,0,0,"-2,446.2900",0
000067246,20190709.,20190909.,C004108,A000321,48.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000067247,20190709.,20190909.,C004108,A000321,144.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000067268,20190709.,20190809.,C002007,A000345,6.00,CRC,"1,458.60",1,-1,0,0.00,0,0,9.031.100,0
000067272,20190709.,20190909.,C004108,A000321,48.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000067278,20190709.,20190809.,C001054,A000348,12.00,CRC,"5,999.64",1,-1,0,779.95,0,0,"-7,338.8600",0
000067292,20190709.,20190709.,C001337,A000382,1.00,CRC,818.71,1,17,0,0.00,0,0,86.900,0
000067294,20190709.,20190909.,C004108,A000321,144.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000067295,20190709.,20190909.,C004108,A000321,96.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000067298,20190709.,20190909.,C004108,A000321,96.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000067308,20190709.,20190909.,C000655,A000348,8.00,CRC,"3,999.76",1,-1,0,519.97,0,0,"-4,892.5700",0
000067315,20190709.,20190809.,C004079,A000309,1.00,CRC,"12,974.50",1,-1,0,"1,686.68",0,0,"5,389.7900",0
000067351,20190709.,20190809.,C003801,A000382,30.00,CRC,"36,600.00",1,-1,0,0.00,0,0,"12,299.4400",0
000067356,20190709.,20190809.,C003989,A000348,12.00,CRC,"5,999.64",1,-1,0,779.95,0,0,"-7,338.8600",0
000067379,20190709.,20190809.,C002045,A000348,50.00,CRC,"25,017.30",1,-1,0,"3,252.25",0,0,"-30,559.7900",0
000067381,20190709.,20190709.,C003337,A000348,20.00,CRC,"10,000.00",1,-1,0,"1,300.00",0,0,"-12,230.8400",0
000067420,20190709.,20190809.,C000552,A000348,19.00,CRC,"9,506.57",1,-1,0,"1,235.85",0,0,"-11,612.7300",0
000067432,20190709.,20190809.,C000288,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000067457,20190709.,20190809.,C002225,A000336,12.00,CRC,"19,245.60",1,-1,0,0.00,0,0,"11,226.2000",0
000067457,20190709.,20190809.,C002225,A000328,12.00,CRC,"23,562.00",1,-1,0,0.00,0,0,"13,269.3900",0
000067466,20190709.,20190809.,C001998,A000348,12.00,CRC,"5,999.64",1,-1,0,779.95,0,0,"-7,338.8600",0
000067467,20190709.,20190809.,C002174,A000348,25.00,CRC,"12,499.25",1,-1,0,"1,624.90",0,0,"-15,289.3000",0
000067476,20190709.,20190809.,C000994,A000348,120.00,CRC,"60,041.52",1,-1,0,"7,805.40",0,0,"-73,343.5000",0
000067532,20190709.,20190924.,C000160,A000389,2.00,CRC,"7,780.00",8,-1,0,"1,011.40",0,0,"1,879.0000",0
000067543,20190709.,20190809.,C000783,A000348,24.00,CRC,"12,003.79",1,-1,0,"1,560.49",0,0,"-14,673.2100",0
000067565,20190710.,20190710.,C001337,A000382,1.00,CRC,818.71,1,17,0,0.00,0,0,86.900,0
000067582,20190710.,20190910.,C004108,A000321,96.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000067584,20190710.,20190710.,C002272,A000348,2.00,CRC,999.94,1,-1,0,129.99,0,0,"-1,223.1400",0
000067585,20190710.,20190910.,C004108,A000321,144.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000067588,20190710.,20190910.,C004108,A000321,96.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000067591,20190710.,20190910.,C004108,A000321,48.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000067656,20190710.,20190910.,C004108,A000321,96.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000067667,20190710.,20190810.,C001698,A000348,6.00,CRC,"3,002.08",1,-1,0,390.27,0,0,"-3,667.1700",0
000067681,20190710.,20190810.,C001286,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000067737,20190710.,20190810.,C000627,A000382,6.00,CRC,"7,320.00",1,-1,0,0.00,0,0,"2,459.8900",0
000067744,20190710.,20190810.,C001047,A000348,120.00,CRC,"214,434.00",1,-1,0,"27,876.42",0,0,"81,048.9800",0
000067850,20190711.,20190726.,C001369,A000348,12.00,CRC,"5,999.64",1,-1,0,779.95,0,0,"-7,338.8600",0
000067858,20190711.,20190711.,C003905,A000348,10.00,CRC,"5,003.46",1,-1,0,650.45,0,0,"-6,111.9600",0
000067864,20190711.,20190811.,C000319,A000344,6.00,CRC,"1,346.40",1,-1,0,0.00,0,0,7.305.300,0
000067868,20190711.,20190811.,C002138,A000336,3.00,CRC,"4,811.40",1,-1,0,0.00,0,0,"2,806.5500",0
000067868,20190711.,20190811.,C002138,A000348,10.00,CRC,"5,003.46",1,-1,0,650.45,0,0,"-6,111.9600",0
000067875,20190711.,20190711.,C003212,A000341,6.00,CRC,"1,453.50",1,-1,0,0.00,0,0,7.340.600,0
000067875,20190711.,20190711.,C003212,A000348,6.00,CRC,"3,003.98",1,-1,0,390.52,0,0,"-3,665.2700",0
000067878,20190711.,20190711.,C000308,A000348,10.00,CRC,"5,003.46",1,-1,0,650.45,0,0,"-6,111.9600",0
000067889,20190711.,20190811.,C000653,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000067907,20190711.,20190811.,C004083,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000067914,20190711.,20190811.,C000856,A000319,12.00,CRC,"15,549.60",1,-1,0,0.00,0,0,"8,637.5900",0
000067994,20190711.,20190811.,C004331,A000348,12.00,CRC,"5,999.64",1,-1,0,779.95,0,0,"-7,338.8600",0
000068018,20190711.,20190911.,C004108,A000341,15.00,CRC,"2,700.00",2,-1,0,0.00,0,0,7.835.400,0
000068024,20190711.,20190811.,C002213,A000348,2.00,CRC,999.94,1,-1,0,129.99,0,0,"-1,223.1400",0
000068036,20190711.,20190811.,C000650,A000348,20.00,CRC,"10,006.92",1,-1,0,"1,300.90",0,0,"-12,223.9200",0
000068061,20190711.,20190711.,C004363,A000348,6.00,CRC,"2,999.82",1,-1,0,389.98,0,0,"-3,669.4300",0
000068111,20190711.,20190811.,C004271,A000348,100.00,CRC,"50,034.60",1,-1,0,"6,504.50",0,0,"-61,119.5900",0
000068137,20190711.,20190811.,C004310,A000382,4.00,CRC,"4,880.00",1,-1,0,0.00,0,0,"1,639.9300",0
000068176,20190711.,20190811.,C001437,A000348,60.00,CRC,"30,020.76",1,-1,0,"3,902.70",0,0,"-36,671.7500",0
000068194,20190711.,20190811.,C000387,A000348,20.00,CRC,"9,999.40",1,-1,0,"1,299.92",0,0,"-12,231.4400",0
000068211,20190711.,20190711.,C003138,A000348,50.00,CRC,"24,998.49",1,-1,0,"3,249.80",0,0,"-30,578.6000",0
000068226,20190711.,20190711.,C004461,A000348,6.00,CRC,"3,000.95",1,-1,0,390.12,0,0,"-3,668.3000",0
000068263,20190711.,20190811.,C003771,A000313,1.00,CRC,"12,204.00",1,-1,0,"1,586.52",0,0,"3,058.4200",0
000068279,20190711.,20190811.,C003719,A000348,30.00,CRC,"14,999.09",1,-1,0,"1,949.88",0,0,"-18,347.1700",0
000068298,20190711.,20190811.,C000642,A000348,150.00,CRC,"75,051.90",1,-1,0,"9,756.75",0,0,"-91,679.3800",0
000068339,20190712.,20190812.,C001371,A000348,6.00,CRC,"2,999.82",1,-1,0,389.98,0,0,"-3,669.4300",0
000068341,20190712.,20190812.,C000118,A000348,6.00,CRC,"2,999.82",1,-1,0,389.98,0,0,"-3,669.4300",0
000068370,20190712.,20190712.,C004450,A000348,7.00,CRC,"3,499.79",1,-1,0,454.97,0,0,"-4,281.0000",0
000068398,20190712.,20190812.,C001998,A000348,50.00,CRC,"24,998.49",1,-1,0,"3,249.80",0,0,"-30,578.6000",0
000068408,20190712.,20190912.,C000369,A000328,4.00,CRC,"7,854.00",1,-1,0,0.00,0,0,"4,423.1300",0
000068434,20190712.,20190812.,C002007,A000348,6.00,CRC,"3,002.08",1,-1,0,390.27,0,0,"-3,667.1700",0
000068455,20190712.,20190812.,C000354,A000341,12.00,CRC,"2,917.20",1,-1,0,0.00,0,0,"1,478.3200",0
000068481,20190712.,20190812.,C004371,A000377,12.00,CRC,"124,680.00",8,-1,0,0.00,0,0,"16,152.0000",0
000068502,20190712.,20190812.,C004271,A000348,100.00,CRC,"50,034.60",1,-1,0,"6,504.50",0,0,"-61,119.5900",0
000068525,20190712.,20190812.,C001047,A000348,120.00,CRC,"59,996.38",1,-1,0,"7,799.53",0,0,"-73,388.6400",0
000068552,20190713.,20190713.,C004434,A000348,4.00,CRC,"2,001.38",1,-1,0,260.18,0,0,"-2,444.7900",0
000068605,20190713.,20190813.,C002256,A000348,6.00,CRC,"3,002.08",1,-1,0,390.27,0,0,"-3,667.1700",0
000068626,20190713.,20190813.,C000447,A000340,3.00,CRC,729.30,1,-1,0,0.00,0,0,3.912.300,0
000068643,20190715.,20190715.,C004434,A000348,4.00,CRC,"2,001.38",1,-1,0,260.18,0,0,"-2,444.7900",0
000068705,20190715.,20190815.,C000293,A000348,200.00,CRC,"100,069.20",1,-1,0,"13,009.00",0,0,"-122,239.1700",0
000068717,20190715.,20190815.,C004379,A000348,4.00,CRC,"1,999.88",1,-1,0,259.98,0,0,"-2,446.2900",0
000068724,20190715.,20190815.,C001026,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000068747,20190715.,20190915.,C003691,A000321,120.00,CRC,"86,880.00",2,-1,0,0.00,0,0,"24,399.5200",0
000068747,20190715.,20190915.,C003691,A000329,60.00,CRC,"55,260.00",2,-1,0,0.00,0,0,"16,399.8400",0
000068749,20190715.,20190915.,C003691,A000329,180.00,CRC,"165,780.00",2,-1,0,0.00,0,0,"49,199.5300",0
000068749,20190715.,20190915.,C003691,A000321,60.00,CRC,"43,440.00",2,-1,0,0.00,0,0,"12,199.7600",0
000068750,20190715.,20190915.,C004108,A000321,192.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000068789,20190715.,20190815.,C002329,A000347,1.00,CRC,"17,098.67",1,-1,0,"2,222.83",0,0,"3,804.2700",0
000068789,20190715.,20190815.,C002329,A000325,20.00,CRC,"35,156.00",1,-1,0,0.00,0,0,"20,120.4200",0
000068789,20190715.,20190815.,C002329,A000328,20.00,CRC,"39,270.00",1,-1,0,0.00,0,0,"22,115.6500",0
000068792,20190715.,20190815.,C003638,A000348,12.00,CRC,"5,999.64",1,-1,0,779.95,0,0,"-7,338.8600",0
000068793,20190715.,20190815.,C001057,A000348,20.00,CRC,"9,999.40",1,-1,0,"1,299.92",0,0,"-12,231.4400",0
000068798,20190715.,20190715.,C001673,A000340,1.00,CRC,243.10,1,-1,0,0.00,0,0,1.304.100,0
000068798,20190715.,20190715.,C001673,A000341,1.00,CRC,243.10,1,-1,0,0.00,0,0,1.231.900,0
000068811,20190715.,20190815.,C000950,A000348,6.00,CRC,"3,002.08",1,-1,0,390.27,0,0,"-3,667.1700",0
000068864,20190715.,20190815.,C000117,A000382,9.00,CRC,"10,980.00",1,-1,0,0.00,0,0,"3,689.8300",0
000068995,20190716.,20190816.,C001142,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000069007,20190716.,20190816.,C000957,A000310,2.00,CRC,"12,663.00",1,-1,0,"1,646.19",0,0,"4,111.4300",0
000069059,20190716.,20190816.,C002174,A000348,100.00,CRC,"49,996.98",1,-1,0,"6,499.61",0,0,"-61,157.2100",0
000069069,20190716.,20190816.,C000288,A000348,120.00,CRC,"60,041.52",1,-1,0,"7,805.40",0,0,"-73,343.5000",0
000069101,20190716.,20190816.,C004349,A000348,120.00,CRC,"60,041.52",1,-1,0,"7,805.41",0,0,"-73,343.5000",0
000069146,20190716.,20190916.,C001299,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000069150,20190716.,20190916.,C001300,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000069220,20190717.,20190817.,C004661,A000348,10.00,CRC,"5,003.46",1,-1,0,650.45,0,0,"-6,111.9600",0
000069226,20190717.,20190817.,C003068,A000348,500.00,CRC,"250,078.95",1,-1,0,"32,510.26",0,0,"-305,691.9700",0
000069252,20190717.,20190717.,C004232,A000340,30.00,CRC,"7,293.00",1,-1,0,0.00,0,0,"3,912.2700",0
000069279,20190717.,20190817.,C003068,A000348,96.00,CRC,"48,015.16",1,-1,0,"6,241.97",0,0,"-58,692.8600",0
000069282,20190717.,20190717.,C002746,A000348,3.00,CRC,"1,499.91",1,-1,0,194.99,0,0,"-1,834.7200",0
000069298,20190717.,20190817.,C004520,A000348,12.00,CRC,"5,999.64",1,-1,0,779.95,0,0,"-7,338.8600",0
000069390,20190717.,20190817.,C000783,A000348,24.00,CRC,"11,999.28",1,-1,0,"1,559.91",0,0,"-14,677.7200",0
000069424,20190717.,20190817.,C002045,A000348,50.00,CRC,"24,998.49",1,-1,0,"3,249.80",0,0,"-30,578.6000",0
000069427,20190717.,20190817.,C003357,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000069487,20190717.,20190817.,C001226,A000314,2.00,CRC,"4,194.00",1,-1,0,545.22,0,0,"1,024.2900",0
000069487,20190717.,20190817.,C001226,A000313,1.00,CRC,"12,204.00",1,-1,0,"1,586.52",0,0,"3,058.4100",0
000069507,20190717.,20190817.,C001237,A000325,4.00,CRC,"6,328.08",1,-1,0,0.00,0,0,"3,320.9600",0
000069507,20190717.,20190817.,C001237,A000328,6.00,CRC,"10,602.90",1,-1,0,0.00,0,0,"5,456.6000",0
000069527,20190717.,20190817.,C002008,A000348,10.00,CRC,"5,003.46",1,-1,0,650.45,0,0,"-6,111.9600",0
000069527,20190717.,20190817.,C002008,A000341,10.00,CRC,"2,431.00",1,-1,0,0.00,0,0,"1,231.9400",0
000069549,20190718.,20190918.,C004108,A000341,45.00,CRC,"8,100.00",2,-1,0,0.00,0,0,"2,350.6100",0
000069551,20190718.,20190918.,C004108,A000321,720.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000069565,20190718.,20190718.,C003283,A000348,6.00,CRC,"3,002.08",1,-1,0,390.27,0,0,"-3,667.1700",0
000069578,20190718.,20190818.,C004281,A000348,10.00,CRC,"5,003.46",1,-1,0,650.45,0,0,"-6,111.9600",0
000069667,20190718.,20190818.,C003157,A000329,4.00,CRC,"4,510.00",1,-1,0,0.00,0,0,"1,694.9400",0
000069765,20190718.,20190818.,C004600,A000348,200.00,CRC,"100,069.20",1,-1,0,"13,009.00",0,0,"-122,239.1700",0
000069789,20190718.,20190818.,C000131,A000309,2.00,CRC,"25,949.00",1,-1,0,"3,373.37",0,0,"10,779.5700",0
000069821,20190718.,20190818.,C000151,A000348,20.00,CRC,"10,006.92",1,-1,0,"1,300.90",0,0,"-12,223.9200",0
000069901,20190719.,20190819.,C003868,A000310,3.00,CRC,"18,994.50",1,-1,0,"2,469.29",0,0,"6,167.1400",0
000069958,20190719.,20190719.,C003169,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000069998,20190719.,20190819.,C000954,A000386,2.00,CRC,"1,831.26",1,-1,0,0.00,0,0,4.578.100,0
000070001,20190719.,20190819.,C001191,A000314,4.00,CRC,"9,600.00",1,-1,0,"1,248.00",0,0,"3,260.5800",0
000070041,20190719.,20190819.,C000138,A000348,22.00,CRC,"11,007.61",1,-1,0,"1,430.99",0,0,"-13,446.3100",0
000070087,20190720.,20190820.,C000856,A000328,12.00,CRC,"23,562.00",1,-1,0,0.00,0,0,"13,269.3900",0
000070087,20190720.,20190820.,C000856,A000325,12.00,CRC,"21,093.60",1,-1,0,0.00,0,0,"12,072.2500",0
000070099,20190720.,20190820.,C000138,A000348,50.00,CRC,"25,017.30",1,-1,0,"3,252.25",0,0,"-30,559.7900",0
000070131,20190720.,20190820.,C001493,A000348,100.00,CRC,"50,034.60",1,-1,0,"6,504.50",0,0,"-61,119.5800",0
000070166,20190722.,20190922.,C004108,A000341,15.00,CRC,"2,700.00",2,-1,0,0.00,0,0,7.835.400,0
000070183,20190722.,20190722.,C004434,A000348,8.00,CRC,"4,002.77",1,-1,0,520.36,0,0,"-4,889.5600",0
000070204,20190722.,20190922.,C001275,A000348,186.00,CRC,"93,064.36",1,-1,0,"12,098.36",0,0,"-113,682.4200",0
000070276,20190722.,20190722.,C004434,A000348,6.00,CRC,"3,002.08",1,-1,0,390.27,0,0,"-3,667.1700",0
000070291,20190722.,20190822.,C004520,A000348,60.00,CRC,"29,998.19",1,-1,0,"3,899.76",0,0,"-36,694.3200",0
000070305,20190722.,20190822.,C000668,A000348,10.00,CRC,"5,003.46",1,-1,0,650.45,0,0,"-6,111.9600",0
000070309,20190722.,20190822.,C001026,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000070311,20190722.,20190822.,C001119,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000070337,20190722.,20190822.,C000447,A000348,25.00,CRC,"12,503.95",1,-1,0,"1,625.51",0,0,"-15,284.6000",0
000070364,20190722.,20191022.,C000232,A000348,200.00,CRC,"100,000.00",1,-1,0,"13,000.00",0,0,"-122,308.3700",0
000070436,20190722.,20190822.,C004637,A000348,10.00,CRC,"5,001.58",1,-1,0,650.20,0,0,"-6,113.8400",0
000070450,20190722.,20190822.,C004047,A000335,4.00,CRC,"11,726.00",1,-1,0,0.00,0,0,"5,504.7100",0
000070471,20190723.,20190823.,C004578,A000348,6.00,CRC,"2,999.82",1,-1,0,389.98,0,0,"-3,669.4300",0
000070498,20190723.,20190723.,C004384,A000348,12.00,CRC,"5,999.64",1,-1,0,779.96,0,0,"-7,338.8600",0
000070559,20190723.,20190823.,C001052,A000348,20.00,CRC,"10,006.92",1,-1,0,"1,300.90",0,0,"-12,223.9200",0
000070572,20190723.,20190823.,C000782,A000341,6.00,CRC,"1,458.60",1,-1,0,0.00,0,0,7.391.600,0
000070577,20190723.,20190823.,C001970,A000348,6.00,CRC,"3,002.08",1,-1,0,390.27,0,0,"-3,667.1700",0
000070694,20190723.,20190823.,C001853,A000348,12.00,CRC,"6,004.15",1,-1,0,780.54,0,0,"-7,334.3500",0
000070696,20190723.,20190823.,C002045,A000348,100.00,CRC,"50,034.60",1,-1,0,"6,504.50",0,0,"-61,119.5900",0
000070747,20190723.,20190823.,C001976,A000344,12.00,CRC,"2,692.80",1,-1,0,0.00,0,0,"1,461.0500",0
000070815,20190724.,20190724.,C004434,A000348,4.00,CRC,"2,001.38",1,-1,0,260.18,0,0,"-2,444.7900",0
000070828,20190724.,20190824.,C003554,A000348,103.00,CRC,"51,535.64",1,-1,0,"6,699.63",0,0,"-62,953.1700",0
000071046,20190724.,20190824.,C000674,A000382,1.00,CRC,"1,220.00",1,-1,0,0.00,0,0,4.099.800,0
000071185,20190726.,20190926.,C004108,A000321,96.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000071248,20190726.,20190726.,C004584,A000316,2.00,CRC,"4,679.40",1,-1,0,0.00,0,0,"1,720.4600",0
000071433,20190726.,20190826.,C000447,A000341,3.00,CRC,729.30,1,-1,0,0.00,0,0,3.695.800,0
000071433,20190726.,20190826.,C000447,A000340,3.00,CRC,729.30,1,-1,0,0.00,0,0,3.912.300,0
000071438,20190727.,20190927.,C000361,A000308,1.00,CRC,"9,124.50",1,-1,0,"1,186.19",0,0,"3,853.1300",0
000071716,20190729.,20190829.,C002225,A000328,12.00,CRC,"23,562.00",1,-1,0,0.00,0,0,"13,269.3900",0
000071732,20190729.,20190729.,C003593,A000345,15.00,CRC,"3,646.50",1,-1,0,0.00,0,0,"2,257.7700",0
000071732,20190729.,20190729.,C003593,A000344,15.00,CRC,"3,366.00",1,-1,0,0.00,0,0,"1,826.3100",0
000071734,20190729.,20190829.,C000642,A000341,10.00,CRC,"2,431.00",1,-1,0,0.00,0,0,"1,231.9400",0
000071734,20190729.,20190829.,C000642,A000340,10.00,CRC,"2,431.00",1,-1,0,0.00,0,0,"1,304.0900",0
000071734,20190729.,20190829.,C000642,A000344,8.00,CRC,"1,795.20",1,-1,0,0.00,0,0,9.740.300,0
000000125,20190729.,20190929.,C004108,A000321,720.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000000126,20190729.,20190929.,C004108,A000321,720.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000000127,20190729.,20190929.,C004108,A000321,96.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000000130,20190729.,20190929.,C004108,A000321,48.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000000131,20190729.,20190929.,C004108,A000321,144.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000000132,20190729.,20190929.,C004108,A000321,96.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000000133,20190729.,20190929.,C004108,A000321,48.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000000134,20190729.,20190929.,C004108,A000321,96.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000000135,20190729.,20190929.,C004108,A000321,96.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000071823,20190729.,20190829.,C001216,A000345,15.00,CRC,"3,646.50",1,55,0,0.00,0,0,"2,257.7700",0
000071823,20190729.,20190829.,C001216,A000344,20.00,CRC,"4,488.00",1,55,0,0.00,0,0,"2,435.0900",0
000071824,20190729.,20190829.,C001591,A000382,24.00,CRC,"29,280.00",1,73,0,0.00,0,0,"9,839.5600",0
000071837,20190730.,20190930.,C004108,A000321,48.00,CRC,0.00,2,-1,0,0.00,0,0,0.0000,0
000071896,20190730.,20190930.,C000361,A000308,1.00,CRC,"9,124.50",1,-1,0,"1,186.18",0,0,"3,853.1300",0
000072152,20190731.,20190930.,C004108,A000321,720.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000072158,20190731.,20190930.,C004108,A000321,96.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000072183,20190731.,20190930.,C004108,A000341,15.00,CRC,"2,700.00",2,-1,0,0.00,0,0,7.835.400,0
000072188,20190731.,20190731.,C004284,A000326,2.00,CRC,"2,189.00",1,-1,0,0.00,0,0,8.969.900,0
000072188,20190731.,20190731.,C004284,A000329,2.00,CRC,"2,255.00",1,-1,0,0.00,0,0,8.474.700,0
000072189,20190731.,20190930.,C004108,A000321,192.00,CRC,0.00,2,33,0,0.00,0,0,0.0000,0
000072194,20190731.,20190930.,C004108,A000321,48.00,CRC,0.00,1,33,0,0.00,0,0,0.0000,0
000072205,20190731.,20190930.,C004108,A000321,144.00,CRC,0.00,1,33,0,0.00,0,0,0.0000,0
000072206,20190731.,20190930.,C004108,A000321,96.00,CRC,0.00,1,33,0,0.00,0,0,0.0000,0
000072207,20190731.,20190930.,C004108,A000321,48.00,CRC,0.00,1,33,0,0.00,0,0,0.0000,0
000072240,20190731.,20190831.,C000856,A000328,25.00,CRC,"49,087.50",1,-1,0,0.00,0,0,"27,644.5700",0
000072241,20190731.,20190831.,C000856,A000325,25.00,CRC,"43,945.00",1,-1,0,0.00,0,0,"25,150.5200",0
000072494,20190801.,20190901.,C000207,A000321,20.00,CRC,"20,460.00",1,-1,0,0.00,0,0,"7,841.4900",0
000072755,20190802.,20190902.,C001914,A000313,1.00,CRC,"12,204.00",1,-1,0,"1,586.52",0,0,"3,058.4200",0
000072755,20190802.,20190902.,C001914,A000314,3.00,CRC,"6,291.00",1,-1,0,817.83,0,0,"1,536.4300",0
000072764,20190802.,20190802.,C004529,A000314,2.00,CRC,"4,194.00",1,-1,0,545.22,0,0,"1,024.2900",0
